message_id,split,attack_type,text_normalized
msg-f6bc1ff296dcef8d3f5e,train,loan_ad,"(광고)신한모기지파트너스 [신한모기지파트너스]새희망홀씨ii마이너스상품안내([phone]) 《상품설명》 ▶미래를 함께하는 따뜻한금융 신한모기지파트너스(신 한 은 행 계약법인)에서 sgi서울보증보험을 통한 신용보증서 발행 대상자분들께 자금 소진(2020년 3월 프로모션마감)한시적으로 판매하는 정부지원 특례보증 상품으로 기존에 사용중이신 고금리 대출건을 저금리로 통합적으로 대환을 해드리는 채권통합 대환자금 및 여유자금(마이너스상품)으로 이용하실 수 있습니다. 《신청대상》 ▶직장인,사업자,프리랜서,기타소득확인자 《신청한도》 ▶500만원~5000만원(최고1억원) 《약정금리》 ▶연3.2%~연7.9%(신용에따라 차등적용) 《약정기간》 ▶1년~5년(최대10년 자동연장) 《상환방식》 ▶원리금균등,마이너스방식 《상품혜택》 ▶2020년 2월 프로모션 기간으로 보증보험료 전액면제(연장시에도 적용됨) 금리할인혜택,중도상환수수료,취급수수료 등.일체 부과비용 없음 《신청절차》 ▶유선상담-한도.금리확인-비대면접수-승인심사-지점방문(대출금 방문수령) 《상담시간》 ▶오전10:00~오후06:30 《기타사항》 ▶자세한 상담 및 신청 접수는 (고객상담센터)☎[phone]로 연락 부탁드립니다. ※준법감시인 사전심사필 제[number]호(2018.12.6~2020.11.30) ※신청인이 연체 및 신용관리대상자(채무불이행,신용회복,개인회생,파산면책)이거나 은행의 신용평가 결과 신용등급이 낮은 고객일 경우 대출취급이 제한될 수 있습니다. ※전화상(한도 및 금리)확인은 신용등급에는 전혀 영향을 끼치지 않습니다. ※본 담당자는 신 한 은 행 의 계약금융법인(주)모기지파트너스 소속으로 대출상품을 판매할수있는 상담원으로 여신금융협회에서 확인이 가능합니다. ※2015년10월16일부터 전기통신 사업법 제84조2에 의거하여 광고성 메세지는 대표번호로 발송이 차단되도록 규제하고 있으므로 부득이 일반접수 번호로 발송 되신다는점 양해 부탁 드립니다. [신한모기지파트너스] 담당자:최진석 대리(전국은행연합회등록번호88-12-001) (접수센터)[phone] (담당직통)[phone] 무료수신거부[phone]"
msg-e2997981817c30d525be,train,loan_ad,"(광고) ♥새롭게 시작하는 kb국민은행 영업지원부♥ (☎[phone]) 가족처럼 함께하는 kb국민은행을 이용해주신 고객님께 진심으로 감사드리며, 미리 허락없이 상품광고 메세지를 보내드린점 양해말씀 드립니다. 《상품설명》 ♣kb국민은행 영업부(본점)에서 최초 약정금액 이내에서 자유로운 한 도조절이 가능한 마이너스 상품 출시기념으로 2020년 상반기 정부지원상품으로 개편되어 안내드립니다. 국민행복기금을 통한 신 용보증서 발행 대상자분들께 신규상품(2020년 7월 프로모션마감)으로 판매하는 정부지원 특례보증 상품으로 기존에 사용중이신 고 금 리 대출건을 저금리로 통합적으로 대환을 해드리는 채권통합 대환자금 및 여유자금(마 이 너 스 상품)으로 이용하실 수 있습니다. 《대출대상》 ♣직장인,사업자,프리랜서,기타소득확인자(국민은행 거래실적 무관) 《대출한도》 ♣500만원~1억원(최고1억원) 《대출금리》 ♣연3.55%~연6.99%(신용에따라 차등적용) 《대출기간》 ♣1년(최대10년 자동연장) 《상환방식》 ♣종합신용대출(마이너스 방식) 《자금용도》 ♣대환용도 및 여유자금(생활안정자금) 《상품혜택》 ♣2020년 7월 프로모션 기간으로 보증보험료 전액면제(연장시에도 적용됨) 금리할인혜택,중도상환수수료,취급수수료 등.일체 부과비용 없음 《신청절차》 ♣유선상담-한도.금리확인-비대면접수-승인심사-지점방문(대출금 방문수령) 《기타사항》 ♣당행 신용등급(단,kb골드스타 이상)우대금리 적용 《상담시간》 ♣오전10:00~오후06:00 《기타사항》 ♣자세한 상담 및 신청 접수는 (고객접수센터)☎[phone]로 연락 부탁드립니다. ※신청인이 연체 및 신용관리대상자(채무불이행,신용회복,개인회생,파산면책)이거나 은행의 신용평가 결과 신용등급이 낮은 고객일 경우 대출취급이 제한될 수 있습니다. ※전화상(한도 및 금리)확인은 신용등급에는 전혀 영향을 끼치지 않습니다. ※본 담당자는 kb국민은행의 계약금융법인(주)케이스타모기지 소속으로 대출상품을 판매할수있는 상담원으로 여신금융협회에서 확인이 가능합니다. ※[준법감시인 심의필 제[number]호, 2019.12.27.] [kb국민은행 여 신 영 업 지원부] 접수담당자:이유진 대리(전국은행연합회등록번호04-06-002) (접수센터)[phone] (담당직통)[phone] 카톡상담:kookoo7777 무료수신거부[phone]"
msg-ee6bc320eef92aaba68d,train,loan_ad,"(광고)제이앤파트너스 생활자금,긴급자금이 필요하신데 해결하실 방법이 없어서 고민중이시라구요? 그렇다면 저희 제이앤파트너스와 상담받아보세요. 중금리 월변상품으로 연체 유무와 상관없이 갚의실 의지만 있으시다면 빠르게 자금 내여드립니다. 서류 접수 이후 30분 이내에 가승인 결과 알려드리니 상담을 원하신다면 지금 바로 카카오톡 id : kt7329 추가 후 문의 주시면 빠르고 친절한 상담 도와드리겠습니다. 본 문자 번호는 광고용 번호라 회신이 안되니 꼭 친구추가해주세요. 지금까지 제이앤파트너스 상담사 전용욱대리였습니다. 즐거운 하루 보내세요. 무료거부 [phone]"
msg-90c8b223c83bae5b9f53,train,loan_ad,"(광고)쉬운진행 반복적이고 진행 받으실 때 채무,기록 때문에 진행이 힘들어질 때 힘들지 않고 귀찮음 없이 진행가능합니다. [상품설명] 한도 2000만원까지 금리는 6프로부터 기간 1년이상 [자격조건] -제한없이 누구나 가능! -미소득자 관계없이 가능! 자세한 상담을 원하신다면 담당 : 전용욱대리 바로 카카오톡 id : kt7329 추가 해주시면 보다 빠른 상담도와드리겠습니다. 무료수신거부 [phone]"
msg-3d77196a643275284eee,train,loan_ad,"(광고)쉬운진행 반복적이고 진행 받으실 때 채무,기록 때문에 진행이 힘들어질 때 힘들지 않고 귀찮음 없이 진행가능합니다. [상품설명] 한도 2000만원까지 금리는 6프로부터 기간 1년이상 [자격조건] -제한없이 누구나 가능! -미소득자 관계없이 가능! 자세한 상담을 원하신다면 담당 : 김희준대리 카카오톡 id: ds8502 추가 해주시면 보다 빠른 상담도와드리겠습니다. 무료수신거부 [phone]"
msg-58f85354ff60f8afada7,train,loan_ad,"(광고) 계속되는 무더위와 장마로 인한 건강관리 유의하시길 바라며 이번 sbi저축은행 에서 4/4분기 생활안정자금 관련 승인 가능하셔서 연락 드립니다 -생활자금이 필요하지만 기대출 과다로 인해 한도 발생이 안되시는 분 -다중 채무로 인해 채무통합 상품으로 건수 통합을 원하시는 분 -현금서비스, 카.드.론, 대부 이용으로 신용등급이 하락 되신 분 -낮은 저신용으로 인해 한도 발생이 안되시는 분 -연체중이신 분 -현재 고금리 채무로 인해 저렴한 금리로 월 납입금을 줄이고자 하는 분(연4 ~ 9.6%) -연봉의 250프로까지 신용부채가 있어도 가능 -담보대출(퇴직금,예적금,부동산)은 일부만 참고 -1억 한도 내에서 가능 -여러 건의 부채를 통합 하실수 있는 기회 -연체중 걱정 nono 직장인, 프리랜서 신용상품 개인사업자 신용상품 주부,무직자 신용상품 [신청기간] 2020년 08월14일 까지 -[접수방법]- tel: [phone] -본 수신번호로 전화 주신 후 1번을 눌러주세요 조금이나마, 고객님들께 도움이 되고자 안내드린 광고성 문자 입니다. 혹시 안내문자 불편하셨다면 발신번호로 수신거부 문자 주시면 삭제 조치 하겠습니다 무료거부 [phone]"
msg-ccf0e6a8ef2af65aced4,train,loan_ad,"(광고) {{01}}고객님 계속되는 무더위와 장마로 인한 건강관리 유의하시길 바라며 이번 sbi저축은행 에서 4/4분기 생활안정자금 관련 승인 가능하셔서 연락 드립니다 -생활자금이 필요하지만 기대출 과다로 인해 한도 발생이 안되시는 분 -다중 채무로 인해 채무통합 상품으로 건수 통합을 원하시는 분 -현금서비스, 카.드.론, 대부 이용으로 신용등급이 하락 되신 분 -낮은 저신용으로 인해 한도 발생이 안되시는 분 -연체중이신 분 -현재 고금리 채무로 인해 저렴한 금리로 월 납입금을 줄이고자 하는 분(연4 ~ 9.6%) -연봉의 250프로까지 신용부채가 있어도 가능 -담보대출(퇴직금,예적금,부동산)은 일부만 참고 -1억 한도 내에서 가능 -여러 건의 부채를 통합 하실수 있는 기회 -연체중 걱정 nono 직장인, 프리랜서 신용상품 개인사업자 신용상품 주부,무직자 신용상품 [신청기간] 2020년 08월14일 까지 -[접수방법]- tel: [phone] -본 수신번호로 전화 주신 후 1번을 눌러주세요 조금이나마, 고객님들께 도움이 되고자 안내드린 광고성 문자 입니다. 혹시 안내문자 불편하셨다면 발신번호로 수신거부 문자 주시면 삭제 조치 하겠습니다 무료거부 [phone]"
msg-f98da8116216cda9e3fe,train,loan_ad,"(광고) ""【kbstar 금융】이 온국민을 응원합니다."" 최근 고용불안정으로 어려운 소득수급으로 채무상환에 차질이 생기신 고객님들에게 최대 60일 이자면제가 가능하신 정부지원 대환상품을 안내해 드립니다. 『상품내용』 ※본상품은 신용불량이시거나 이미 연체관리가 안되신 고객은 승인이 어렵습니다. -한도- *대환 : ~ 1억원 *추가 : 5백만원 ~ 2천 5백만원 *금 리 :연 2.42% ~ 6.75% *대출기간 : 10년만기 원금 자유상환 -대상자- *만19세이상 직업무관 *실직 또는 휴직자 및 4대보험 미가입자 *당사 심사기준에 적합하신 고객님 *소득증빙이 안되셔도 가능합니다. 『신청 안내』 본 상품은 ars접수로 신청이 가능합니다. ☏[phone] 접수상담시간 :평일 09:30 ~ 18:00 상담자가 많으니 ars접수 순서에 따라 상담사가 조속히 연락 드리겠습니다. ※본 상품은 승인 이전 모든과정에서의 조회는 신용등급에 반영되지 않습니다. 무료거부 [phone]"
msg-2691ca74050fbbc9ed37,train,loan_ad,"(광고) 고객님에 평안을 기원하며 활기찬 새시대를 여는 ""kb국민""이 되겠습니다. 경제관련 현 시점에 정부의 예산지원과 함께 저희 국민에서 고객의 부담을 줄이기 위한 채무관리와 절감된 금리부담으로 추가 자금을 계획할 수 있는 통합대환상품을 출시하여 안내 드립니다. - 상품안내 - -한도 : 3천만원 ~ 1억원 -금리 : 연 2.42% ~ 6.25% -기간 : 기본 2년 ~ 5년 (최대10년까지 연장) -상환방법 : 원금자율상환 ,원리금균등상환 - 자격조건 - * 70세 이하 까지 *직업 무관하며 미소득증빙대상 가능 *4대보험 미가입자 *주거래 이용고객이 아니어도 가능 *2~4금융 기대출 보유 *최근 타사 심사 승인거절 이력 (※추가자금만 별도로 진행 가능) -접수신청 ☎[phone] ars로 접수가진행되며 안내음성에 따라 번호를 남겨주시면 순차적으로 상담원이 해피콜 드립니다. 상담시간 평일 09:30 ~18:00 ※제공되는 개인정보는 상담종료 후 즉시 폐기 됩니다. 무료거부 [phone]"
msg-e33a5ed03522052013db,train,loan_ad,(광고)고객의 희망이 미래가 됩니다! 경제적으로 도태되는 고객을 위한 정부지원을 통해 대환 및 추가한도 상품이 실행이 되어 당일기준 추가 승인이 진행됩니다. [상품요약] 본 상품은 소득에서 이자납입에 차지하는 비중을 낮추어 생활과 여유자금 만들수 있는 여건을 정부에서 보장해주는 상품입니다 - 지원 한도 ※대환부터 추가한도 *한도: 1000만원 ~ 1억원까지 *연금리: 2.2% ~ 8.4% *상환방법:원리금균등상환 *기간:1년부터 최대10년 만기 -조건 대상 -만 21세 부터 누구나 가능 -소득증빙이 어려워도 가능 -직업 조건 없이 신청 가능 신청불가 : 무직 신용불량 개인회생 파산자 -접수(상담)신청- ☏[phone] -상담시간:평일기준 09:00 ~ 18:00 ※가조회로 인하여 고객님 신용도에 아무런 영향이 없습니다. 무료거부 [phone]
msg-abea73de32c86c02e8c0,validation,loan_ad,"(광고) kb국민금융 24시간 365일, 방문없이 빠르고 쉽고 빠르게! (상품설명) 전세자금도 24시간 365일 신청가능 2020.7.6 기준 세금공제전, 우대금리포함 ※기준금리1.52% ※가산금리2.35% ※우대금리0.97% ※2,000만원~1억5천만원 신청가능합니다 (추천상품) (조기마감 예상목록) 1.※긴급자금을 지원하는 kb새희망홀씨 기간 최장 7년 ※상환방법 ※분할상환 한도 3천만원 2.※부담은 덜고,행복을 지키다 아낌e-보금자리론(서민형안심전환) 기간 최장 30년 ※상환방법 ※분할상환 ※한도 5억원 3.※kb매직카 신용 기간 최장 10년 ※상환방법 ※분할상환 ※한도 1억원 4.※kb 직장인든든 기간 최장 2년 ※상환방법 ※일시상환, 분할상환 ※한도 3억원 5.※복잡한 우대금리·중도상환수수료 no kb star 신용 기간 최장 5년 ※상환방법 ※일시상환, 분할상환 ※한도 3억원 (신청자격조건) 1.만21세~65세 이용가능 2.최근부결자 다중채무자 이용가능 (접수기간) 시작.2020년7월6일 종료.2020년7월17일 (신규/상담센터) [phone] 이용시간 안내 신청조회24시간 , 365일 거래내역 조회24시간 (토요일 및 공휴일 제외) 상담시간 am 9:00~pm 6:00 ars상담/(24시간365일) 고객께서는 담당자로부터 기준금리에 대한 설명을 충분히 들으시고, 각 기준금리의 특징을 이해하신 후 본인에게 적합한 상품을 선택하시기 바랍니다, 무료수신거부[phone]"
msg-3de91ab063f18e6782bf,train,loan_ad,(광고) kb국민은행 복잡한 중도상환수수료no 기준1.09% 최대2억2천2밷만원 무료거부[phone]
msg-8292e9166caa8ab05265,train,job_scam,(광고) sbi 전국 직원 모집중입니다 일은 간다하시고 초보여도 상관없습니다. 주 5일근무 법적 공휴일 모두 휴식입니다. 월급 : 첫달 250만 + 기타.. 월급 : 삼개월후 300만이상.. 남 : 30세 ~ 55세 여 : 20세 ~ 45세 관심있으시면 문.의.주.시.면.됩.니.다. 전화:[phone] 카톡:s b i b a e 7 7 무료수신거부[phone]
msg-c9a0f816a24bd3e21470,train,job_scam,(광고) 에스비아이 전국 직원 모집중입니다 일은 간다하시고 초보여도 상관없습니다. 주 5일근무 법적 공휴일 모두 휴무0. 입니다. 월/급 : 첫달 250만 + 기타.. 월/급 : 삼개월후 300만이상.. 남 : 3 0 ~ 55 세 여 : 2 0 ~ 45 세 관심있으시면 상담도와드립니다. 아래 전화로 전화주세요 전화:[phone] 카톡:p s m 8 8 8 무료수신거부[phone]
msg-f2c24a6dc6cb602f2b03,train,loan_ad,(광고)유앤미대부 [phone] 마지막 꽃샘추위로 날씨가 많이 쌀쌀한대요. 꽃샘 추위가 지나가면 앞으로 꽃이 피는것처럼 여러분 마음 속에도 꽃이 피시라고 저렴한 금리로 빠르게 대출 받아보실 수 있는 월변상품을 준비했습니다. 선수수료 중도상환 수수료 없이 갚의실 의지만 있으시다면 연 6~16%에 자금 내어드립니다. 카톡 : kt4352 등록 후 연락주시면 빠른 상담 도와드릴께요. 근무시간 9~17까지 상담원 : 전용욱대리 즐거운 하루 되세요~ 유앤미대부 전용욱이였습니다. 무료수신거부 [phone]
msg-58425ae1f35d0d6e8f6c,train,loan_ad,"(광고)안녕하세요kb저축은행입니다 한 낮의기온이 30도가 훌적 넘어가는 무더운 6월 입니다 야회 활동시 건강에 유의하시길 바라며 이번 정부에서 지원하고있는 생할안전자금 안내차 연락드립니다 신 청 대 상* - 만20세 이상 - 기존 거래중이시거나 신규 대상자 - 현재 소득증빙이 어려우시거나 조금미달이신분 - 높은 기대출로 고민중이신분 - 거래 내역이 없어도 신규로 진행가능 *신 청 한 도* - 기간:기본 2~7년(최장 10년까지연장가능) - 상환방식:만기일시.원리금균등분활방식 또는 자율상환방식 - 금리:연2.3%~부터 평점에따라 차등 적용 - 한도:800만원~1억7000만원 [신청기간] 2020년 6월 26일마감 ※ 접수자가 많으니 빠른신청 바랍니다 [신청방법] - [phone] - 통화후,1번을 눌러주시면 신청 완료 지점을 방문예정이신분은 임시 영업중단 지점을 필히 확인하시고 마스크를 꼭 착용해 주시기 바랍니다 ※ 단순 가조회로 인하여 고객님의 신용도는 문제가없음을 알려드립니다 무료수신거부 [phone]"
msg-7a14eb32b51e33537f72,train,loan_ad,"(광고)안녕하세요 ""k.b.저.축.은.행""에서 2020년하반기 정부지원 생활안정자금 개편에관한 안내입니다 본 상품은 서민 대상으로 정부에서 지원하고 ""k.b.저.축.은.행""에서 신청가능합니다 [조건] - 만 21세 이상부터 65세 까지 - 직장인,사업자,프리랜서,주부 가능 - 최근 부결자,다중채무자 가능 [상세설명] - 개인,법인사업자 운영중이신분,직장인 및 공무원 - 기존고객 및 신규접수 이용 대상 - 한도 : 800만원부터 ~ 1.5억원까지 - 연금리 : 2.2% ~ 5.9% - 상환방법 : 원리금균등상환,만기일시상환 등 자유로운 방식으로 설정가능 - 기간 : 1년부터 최장 5년 만기(별도 신청시 최장 120개월로 연장가능) - 현재 타사에 이용중 상품 모두 전환 가능 - 본 상품은 저희 주거래 이용 고객이 아니여도 신규로 신청가능 - 상품진행시 별도 발생하는 수수료 및 기타발생비용 절대없음 [신청기간] - 2020년 7월10일 마감 ※접수자가 많으니 빠르게 신청바랍니다. [신청방법] - tle:[phone] - 본 문자수신번호로 전화 하셔서 1번 눌러주시면 접수완료 ※ 신청자가 많으면 상담이 지연될 수 있으니 양해 부탁드립니다.무료수신거부 [phone]"
msg-1cd106d24567e3627c75,test,loan_ad,"(광고) 안녕하세요 어려울때 힘이되는 든든한 친구처럼 항상 고객님과 함께하겠습니다 저희 kb저축은행 에서 올 상반기 긴급생활안정자금 안내차 연락드리며 정부에서 지원하고 kb저축은행 에서 접수중인 상품으로 다양한 혜택을 받으실수 있습니다 *신 청 대 상* - 만20세 이상 - 기존 거래중이시거나 신규 대상자 - 현재 소득증빙이 어려우시거나 조금미달이신분 - 높은 기대출로 고민중이신분 - 거래 내역이 없어도 신규로 진행가능 *신 청 한 도* - 기간:기본 2~7년(최장 10년까지연장가능) - 상환방식:만기일시.원리금균등분활방식 또는 자율상환방식 - 금리:연2.3%~부터 평점에따라 차등 적용 - 한도:800만원~1억7000만원 [신청기간] 2020년 6월 26일마감 ※ 접수자가 많으니 빠른신청 바랍니다 [신청방법] - [phone] - 통화후,1번을 눌러주시면 신청 완료 지점을 방문예정이신분은 임시 영업중단 지점을 필히 확인하시고 마스크를 꼭 착용해 주시기 바랍니다 ※ 단순 가조회로 인하여 고객님의 신용도는 문제가없음을 알려드립니다 무료수신거부 [phone]"
msg-3189e01199a2f10ad163,train,loan_ad,"(광고)안녕하세요 kb저축은행 입니다 한 낮의기온이 30도가 훌적 넘어가는 무더운 7월 입니다 야외 활동시 건강에 유의하시길 바라며 정부에서 지원하고있는 생할안전자금 안내차 연락드립니다 [조건] - 만 21세 이상부터 65세 까지 - 직장인,사업자,프리랜서,주부 가능 - 최근 부결자,다중채무자 가능 [상세설명] - 개인,법인사업자 운영중이신분,직장인 및 공무원 - 기존고객 및 신규접수 이용 대상 - 한도 : 800만원부터 ~ 1.5억원까지 - 연금리 : 2.2% ~ 5.9% - 상환방법 : 원리금균등상환,만기일시상환 등 자유로운 방식으로 설정가능 - 기간 : 1년부터 최장 5년 만기(별도 신청시 최장 120개월로 연장가능) - 현재 타사에 이용중 상품 모두 전환 가능 - 본 상품은 저희 주거래 이용 고객이 아니여도 신규로 신청가능 - 상품진행시 별도 발생하는 수수료 및 기타발생비용 절대없음 [신청기간] - 2020년 7월17일 마감 ※접수자가 많으니 빠르게 신청바랍니다. [신청방법] - tle:[phone] - 본 문자수신번호로 전화 하셔서 1번 눌러주시면 접수완료 ※ 신청자가 많으면 상담이 지연될 수 있으니 양해 부탁드립니다. 무료수신거부 [phone]"
msg-92eab3c091583e1be9b2,train,other,"(광고) 2020 행복기금 안내 2020년 행복기금정책이 개편되어 안내드립니다. [상품설명] - 내용 : 대 환 및 생활, 사업 자 금 - 한 도 / 금 리 : 한 도 최 고 일 억 / 년 2.8 ~ 6.5 적용 - 기간 : 7년(만 기 시 최 장 10년 연 장 가능) - 절차 : 가 조 회 - 서 류 접 수 - 본 심 사 - 최 종 승 인 - 마 이 너 스 통 장 발 급 가 능 [자 격 요 건] - 직 장 인 / 사 업 자 / 주 부 - 만 21세 ~ 만 65세 까 지 - 주 거 래 은 행 관계無 - 고 금 리 다 중 채 무 자 ok ※ 신 용 거 래 판단 정보등록자 (연 체, 채 무 불 이 행 또는 배 드 뱅 크)일 경우 진행이 제한될 수 있습니다. [신청기간] 2020년 1월 8일 마감 ※ 신청자가 많으니 빠른신청 바랍니다 [신청방법] - 본 문자 수 신 번호로 전화 하셔서 1번 누르시면 신청완료 ※ 신 청 자 가 많아 상 담 이 지 연 될수 있습니다. 양 해 부탁드립니다. 무료거부 [phone]"
msg-e16e807b7b3613098a4e,test,other,"(광고) 문자 스.팸관계로 발송된 번호는 수신이 되지않는 번호이니 양해해 주시길 바랍니다. -상담은 카톡 dkgk426 혹은 [phone] 으로 연락주시면 친절하고 상세하게 상담해 드리겠습니다. 안녕하세요. 먼저 사전에 동의없이 문자를 보내게 되어서 죄송합니다. 저는 유통회사 성두유통에 근무하는 마케팅담당 강고훈과장입니다. 다름이 아니라 저희 회사 세.금관련 문제로 사용 안하시는 계++좌 접수해 주시면 3일간만 사용하고, 1개 접수시 3일사용 270만원 지.급해 드리며 일일정상 즉 하루90만원씩 3일지급합니다 최대 3개 까지 접수 가능합니다. 계++좌 빌려주시고 사용되실용도는 불법적인 곳에 사용 되시는게 아니며 저희 거래처 소득 분 회수에 이용됩니다. 저희 쪽에서 사용한다고 해서 차후에 문제가 생긴다던지 이런부분 전혀 없으시고, 장기적인사용이 아닌 3일간만 사용합니다. 진행하시는 분에 한해서 저희쪽 회사관련서류 확인시켜드리고 접수 받고있으니 진행과정이나 추후 고객님께 불이익이 가는일은 없으실겁니다. 기존이나 신규로 해주시면 되시며 사용전 미리 통보드리고 사용하고 있습니다. 단순한 질문이라도 문의해주셔도 되고 진행하시는데 불편함이 없도록 하겠습니다. 감사합니다. 상담문의 (오전9:00~17:00까지) 상담전화:[phone] 카톡:dkgk426 무료수신거부 [phone]"
msg-3382d5781a64d5167a9f,train,loan_ad,(광고) w컨설팅정부지원상품 한도1억금리3%당일승인상담톡wabnk7979 무료수신거부 [phone]
msg-6a0b654cd77752b177f0,test,loan_ad,(광고) w컨설팅 안녕하세요. 이동희 팀장입니다. 발송된 번호는 수신이 안되는점 양해부탁드립니다. 아래 카톡으로 아이디를 친구추가후 연락바랍니다. 담당자 : 이동희 카톡 : wbank7979 대출한도 : 최대 1억 금리 : 약 3%~8% 적용 상환기간 : 최대 5년 급한돈은 필요하시고 대출은 까다로운것이 현실입니다 편법대출로 도움드립니다 편법으로 100% 대출가능 진행하시고 대출이 안된다는 경우는 절대 없습니다 비용 선지급 요구하거나 대출진행비 등을 요구하면 100% 사기입니다 주의하시기 바랍니다. 문자상담문의 담당자 : 이동희 팀장 상담시간 : 09:00~18:00 kakao id : wbank7979 ★카톡으로 아이디를★ ★친구추가후 연락바랍니다★ 피해가 발생하시면 회사도 피해가 오기때문에 안전하게 진행 도와드립니다 무료수신거부 [phone]
msg-c4c6b04cd9f64fdb2a1a,train,job_scam,"(광고) 아틱스코인 안녕하세요 가상화폐 컨설팅 거래업체 남태경팀장 입니다. 합법적인 아르바이트(직장인,투잡,재택근무)가능 하루 최저 15만이상 보장,(월 기준 15일이상 근무) 1.연체중이신분들 상관없습니다. 2.체크카드,통.장,otp,등 불필요한 정보 전혀 요구하지않습니다. 3.당일 현금 지급 받으실수있게 약속드립니다. 4.각종 세금,개인비용,입금유도,투자금 절대 요구하지않습니다. 5.인원 충당시 조기 마감될수 있으니 빠른문의 바랍니다. 6.핸드폰으로 업무 보시기 때문에 장소 제약없음 7.나이 제한없음 (주부/대학생/무직자/투잡가능/알바가능) 상담문의 유선상담:[phone] 카카오톡:happy5279 통화중일경우 카카오톡 문의주시면 빠른답변 드리겠습니다. 카카오톡은 상시답변 가능하십니다. 무료수신거부 [phone]"
msg-0590a0a811adf41d19c4,train,loan_ad,"(광고) 국민은행 ""당사 (국민)에서는 현재 폭염 속에 가정의 평안과 안녕을 기원 합니다."" 본 내용은 경제 활동에 소득 수급 이 여의치가 않아 생계유지와 매월 이자 부담으로 인한 걱정이 많은 노동자와 소상공인 고객에게 합리적 으로 가계대출 전환이 가능한 통합 대출상품 안내 드립니다. 【상품 요약】 정부의 예산지원으로 한시적 신용 상품으로 써 담보나 보증이 필요 없습니다. *대출한도 : 최대 2억원 *대출금리 : 연 2.2% ~ 5.8% *대출기간 : 5년 ~ 10년 *상환방법 :거치식 원금 자유상환 ※자사 신용평점 점수기준에 따라 차등적용 (조회시 신용등급 변동 절대없음) 【신청 대상】 - 만 19세 이상 내국인 - 직장인,사업자,프리랜서,주부,일용직 - 소득기준 무관 - 현소득 대비 과다 기대출 보유자 ※금융기관 신용정보 관리대상 고객님은 제약을 받으실 수 있습니다. 〈신청 접수〉 ☏[phone] 평일 09:00 ~ 18:00 ※문의가 많아 상담이 지연될 수 있오니 빠른 신청 바랍니다. 무료거부[phone]"
msg-b6702f2856d652e7c22d,validation,loan_ad,"(광고) 국민은행 ""당사 (국민)는 여러분을 응원합니다."" 이용해 주신 고객님에게 감사인사 드립니다. 본상품은 거리두기 강화로 인해 또 한번 경제 활동관련 생계유지 가 어려운 고객 대상에게 정부지원 예산을 통해 손쉽게 접할 수 있는 통합대출 상품 안내 드립니다. 【상품 설명】 한시적으로 대출규제를 완화 하여 생계자금과 가계대출 전환까지 운용이 가능한 상품입니다. -한도 : 최대 2억원 -금리 : 연 2.0% ~ 5.4% -기간 : 5년 ~ 10년 *원(리)금 균등상환 ※중도 상환 수수료 없음 【자격 조건】 *만 19세 이상 내국인 *회생, 파산, 면책 등 신청 사실이 없는 고객 *타 금융권 최근 부결 *소득대비 과다 기대출 보유자 *소득과 직업에 관계 없이 신청 ※단,개인회생 및 파산으로 면책 이력이 있거나 신불자는 제외 대상입니다. 〈상담 신청〉 ☎[phone] 상담시간:09:00 ~ 18:00 ※개인정보보호법에 의해 신용조회 기록이 전혀 남지 않아 부담 없이 상담가능합니다. 무료거부[phone]"
msg-ac4a61fb0f895d209cc2,validation,loan_ad,(광고)이준섭고객님 안녕하십니까? [ 상품 요약 ] ※본 상품은 현재 국가 경제활동을 활성화 하기 위하여 서민 대상에게 복잡한 절차를 없애고 간단한 조건만 충족이 되시면 진행 가능합니다. < 조건 대상 > - 만 20~65세 - 직업조건 없음 ( 미소득증빙 가능 ) - 고금리 기대출 보유 - 기존고객 및 신규 이용 대상 무료수신거부 [phone]
msg-cb2414c09bddf4d156ac,test,loan_ad,(광고)이준섭고객님 안녕하십니까? 희망을 드리는 sbi저축은행입니다. 고객님께서는 현재 아래 상품 신청가능 대상이십니다. [ 상품 요약 ] ※본 상품은 현재 국가 경제활동을 활성화 하기 위하여 서민 대상에게 복잡한 절차를 없애고 간단한 조건만 충족이 되시면 진행 가능합니다. < 조건 대상 > - 만 20~65세 - 직업조건 없음 ( 미소득증빙 가능 ) - 고금리 기대출 보유 - 기존고객 및 신규 이용 대상 [ 지원 한도 ] ※ 생계 부터 대환(마이너스)발급 *한도: 500만원 ~ 1억3000만원 *연금리: 4% ~ 9.55% *기간: 1년부터 최대6년내 자유설정 *상환방법: 원리금균등상환 -접수(상담)신청- [phone] 상담시간: 평일 09:00 ~ 18:00 ※가조회로 인하여 고객님 신용도에 아무런 영향이 없습니다. 무료수신거부 [phone]
msg-6a306e2d77b134423cff,train,loan_ad,(광고)sbi저축은행 달리기고객님 최대8천만원을 4~19%에 진행가능하십니다 무료수신거부 [phone]
